,genero,edad,pais,nivel de estudios,puesto de trabajo,sector,tamaño de la compañia,continente,rama,lon,lat
10742,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Computers/Technology,0-49 employees,Europa,data,-0.12574,51.50853
10743,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Machine Learning Engineer,Academics/Education,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10744,Woman,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Retail/Sales,250-999 employees,Europa,data,-0.12574,51.50853
10745,Woman,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Manufacturing/Fabrication,0-49 employees,Europa,data,-0.12574,51.50853
10746,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Accounting/Finance,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10747,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,Government/Public Service,"1000-9,999 employees",Europa,developer,-0.12574,51.50853
10748,Woman,50-54,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,"10,000 or more employees",Europa,data,-0.12574,51.50853
10749,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Government/Public Service,"10,000 or more employees",Europa,data,-0.12574,51.50853
10750,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Medical/Pharmaceutical,0-49 employees,Europa,data,-0.12574,51.50853
10751,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Accounting/Finance,0-49 employees,Europa,data,-0.12574,51.50853
10752,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Software Engineer,Broadcasting/Communications,50-249 employees,Europa,developer,-0.12574,51.50853
10753,Man,18-21,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Machine Learning Engineer,Computers/Technology,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10754,Woman,30-34,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Statistician,Government/Public Service,"1000-9,999 employees",Europa,other,-0.12574,51.50853
10755,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Retail/Sales,50-249 employees,Europa,data,-0.12574,51.50853
10756,Woman,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,Computers/Technology,0-49 employees,Europa,developer,-0.12574,51.50853
10757,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Accounting/Finance,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10758,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,Accounting/Finance,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10759,Woman,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Program/Project Manager,Accounting/Finance,"1000-9,999 employees",Europa,other,-0.12574,51.50853
10760,Woman,40-44,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Retail/Sales,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10761,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,Accounting/Finance,50-249 employees,Europa,data,-0.12574,51.50853
10762,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Marketing/CRM,0-49 employees,Europa,data,-0.12574,51.50853
10763,Man,30-34,Singapore,Master’s degree,Data Scientist,Insurance/Risk Assessment,"10,000 or more employees",Asia,data,103.819836,1.352083
10764,Man,35-39,Singapore,Master’s degree,Data Scientist,Computers/Technology,"1000-9,999 employees",Asia,data,103.819836,1.352083
10765,Woman,45-49,Singapore,Master’s degree,Research Scientist,Military/Security/Defense,"1000-9,999 employees",Asia,data,103.819836,1.352083
10766,Man,25-29,Singapore,Bachelor’s degree,Data Analyst,Government/Public Service,"1000-9,999 employees",Asia,data,103.819836,1.352083
10767,Man,25-29,Singapore,Master’s degree,Data Engineer,Medical/Pharmaceutical,"10,000 or more employees",Asia,data,103.819836,1.352083
10768,Woman,45-49,Singapore,Master’s degree,Program/Project Manager,Hospitality/Entertainment/Sports,0-49 employees,Asia,other,103.819836,1.352083
10769,Man,22-24,Singapore,Bachelor’s degree,Data Scientist,Computers/Technology,50-249 employees,Asia,data,103.819836,1.352083
10770,Man,30-34,Singapore,Doctoral degree,Machine Learning Engineer,Medical/Pharmaceutical,0-49 employees,Asia,data,103.819836,1.352083
10771,Man,35-39,Singapore,Bachelor’s degree,Data Analyst,Accounting/Finance,"1000-9,999 employees",Asia,data,103.819836,1.352083
10772,Man,25-29,Singapore,Bachelor’s degree,Software Engineer,Computers/Technology,0-49 employees,Asia,developer,103.819836,1.352083
10773,Woman,40-44,Singapore,Master’s degree,Business Analyst,Insurance/Risk Assessment,250-999 employees,Asia,data,103.819836,1.352083
10774,Man,55-59,Singapore,Master’s degree,Data Scientist,Retail/Sales,0-49 employees,Asia,data,103.819836,1.352083
10775,Man,25-29,Singapore,Bachelor’s degree,Data Analyst,Computers/Technology,"10,000 or more employees",Asia,data,103.819836,1.352083
10776,Man,50-54,Singapore,Doctoral degree,Research Scientist,Computers/Technology,0-49 employees,Asia,data,103.819836,1.352083
10777,Woman,25-29,Singapore,Bachelor’s degree,Data Analyst,Computers/Technology,"10,000 or more employees",Asia,data,103.819836,1.352083
10778,Man,25-29,Singapore,Bachelor’s degree,Data Scientist,Computers/Technology,"10,000 or more employees",Asia,data,103.819836,1.352083
10779,Man,22-24,Singapore,No formal education past high school,Business Analyst,Shipping/Transportation,50-249 employees,Asia,data,103.819836,1.352083
10780,Man,40-44,Singapore,Bachelor’s degree,Data Analyst,Energy/Mining,"10,000 or more employees",Asia,data,103.819836,1.352083
10781,Man,40-44,Singapore,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,0-49 employees,Asia,data,103.819836,1.352083
10782,Woman,55-59,Singapore,Master’s degree,Business Analyst,Broadcasting/Communications,50-249 employees,Asia,data,103.819836,1.352083
10783,Man,45-49,Singapore,Master’s degree,Data Analyst,Government/Public Service,"1000-9,999 employees",Asia,data,103.819836,1.352083
10784,Man,35-39,Singapore,Bachelor’s degree,Software Engineer,Academics/Education,"1000-9,999 employees",Asia,developer,103.819836,1.352083
10785,Man,25-29,Singapore,Bachelor’s degree,Software Engineer,Computers/Technology,50-249 employees,Asia,developer,103.819836,1.352083
10786,Woman,45-49,Singapore,Master’s degree,Program/Project Manager,Hospitality/Entertainment/Sports,0-49 employees,Asia,other,103.819836,1.352083
10787,Man,40-44,Singapore,Bachelor’s degree,Data Engineer,Computers/Technology,"10,000 or more employees",Asia,data,103.819836,1.352083
10788,Man,35-39,Singapore,Master’s degree,Data Scientist,Online Service/Internet-based Services,250-999 employees,Asia,data,103.819836,1.352083
10789,Man,30-34,Singapore,Master’s degree,Software Engineer,Other,50-249 employees,Asia,developer,103.819836,1.352083
10790,Man,25-29,Singapore,Master’s degree,Data Engineer,Energy/Mining,"10,000 or more employees",Asia,data,103.819836,1.352083
10791,Man,30-34,Singapore,Master’s degree,Business Analyst,Online Service/Internet-based Services,"10,000 or more employees",Asia,data,103.819836,1.352083
10792,Man,45-49,Singapore,Bachelor’s degree,Program/Project Manager,Accounting/Finance,"10,000 or more employees",Asia,other,103.819836,1.352083
10793,Woman,25-29,Singapore,Master’s degree,Research Scientist,Academics/Education,50-249 employees,Asia,data,103.819836,1.352083
10794,Man,30-34,Singapore,Master’s degree,Software Engineer,Academics/Education,"1000-9,999 employees",Asia,developer,103.819836,1.352083
10795,Man,55-59,Singapore,Master’s degree,Data Scientist,Insurance/Risk Assessment,250-999 employees,Asia,data,103.819836,1.352083
10796,Man,40-44,Singapore,Doctoral degree,Research Scientist,Other,50-249 employees,Asia,data,103.819836,1.352083
10797,Man,35-39,Singapore,Master’s degree,Data Analyst,Manufacturing/Fabrication,50-249 employees,Asia,data,103.819836,1.352083
10798,Man,45-49,Singapore,Master’s degree,Statistician,Insurance/Risk Assessment,0-49 employees,Asia,other,103.819836,1.352083
10799,Man,22-24,Singapore,Bachelor’s degree,Product Manager,Academics/Education,0-49 employees,Asia,other,103.819836,1.352083
10800,Man,30-34,Singapore,Doctoral degree,Program/Project Manager,Energy/Mining,0-49 employees,Asia,other,103.819836,1.352083
10801,Man,55-59,Singapore,Master’s degree,Data Analyst,Academics/Education,250-999 employees,Asia,data,103.819836,1.352083
10802,Man,25-29,Singapore,Master’s degree,Data Scientist,Computers/Technology,250-999 employees,Asia,data,103.819836,1.352083
10803,Woman,40-44,Singapore,Bachelor’s degree,Software Engineer,Other,"1000-9,999 employees",Asia,developer,103.819836,1.352083
10804,Man,30-34,Singapore,Bachelor’s degree,DBA/Database Engineer,Computers/Technology,"10,000 or more employees",Asia,data,103.819836,1.352083
10805,Man,30-34,Singapore,Bachelor’s degree,Software Engineer,Broadcasting/Communications,"1000-9,999 employees",Asia,developer,103.819836,1.352083
10806,Man,25-29,Singapore,Bachelor’s degree,Data Scientist,Government/Public Service,"1000-9,999 employees",Asia,data,103.819836,1.352083
10807,Man,35-39,Singapore,Bachelor’s degree,Data Engineer,Manufacturing/Fabrication,"10,000 or more employees",Asia,data,103.819836,1.352083
10808,Man,30-34,Singapore,Master’s degree,Product Manager,Online Service/Internet-based Services,"10,000 or more employees",Asia,other,103.819836,1.352083
10809,Woman,40-44,Singapore,Bachelor’s degree,DBA/Database Engineer,Accounting/Finance,250-999 employees,Asia,data,103.819836,1.352083
10810,Man,25-29,Singapore,Professional doctorate,Research Scientist,Computers/Technology,"10,000 or more employees",Asia,data,103.819836,1.352083
10811,Man,22-24,Singapore,Master’s degree,Business Analyst,Other,"10,000 or more employees",Asia,data,103.819836,1.352083
10812,Man,25-29,Singapore,Bachelor’s degree,Data Scientist,Computers/Technology,"1000-9,999 employees",Asia,data,103.819836,1.352083
10813,Man,30-34,Singapore,Bachelor’s degree,Business Analyst,Computers/Technology,"10,000 or more employees",Asia,data,103.819836,1.352083
10814,Man,35-39,Singapore,Doctoral degree,Research Scientist,Other,"10,000 or more employees",Asia,data,103.819836,1.352083
10815,Man,30-34,Singapore,Master’s degree,Program/Project Manager,,,Asia,other,103.819836,1.352083
10816,Man,25-29,Singapore,Bachelor’s degree,Software Engineer,Computers/Technology,50-249 employees,Asia,developer,103.819836,1.352083
10817,Man,35-39,Singapore,Doctoral degree,Research Scientist,Insurance/Risk Assessment,50-249 employees,Asia,data,103.819836,1.352083
10818,Man,30-34,Singapore,Bachelor’s degree,Data Analyst,Computers/Technology,250-999 employees,Asia,data,103.819836,1.352083
10819,Man,35-39,Singapore,Bachelor’s degree,Data Analyst,Retail/Sales,"1000-9,999 employees",Asia,data,103.819836,1.352083
10820,Woman,45-49,Singapore,Bachelor’s degree,Program/Project Manager,Computers/Technology,"1000-9,999 employees",Asia,other,103.819836,1.352083
10821,Man,30-34,Singapore,Master’s degree,Data Analyst,Computers/Technology,"1000-9,999 employees",Asia,data,103.819836,1.352083
10822,Man,35-39,Singapore,Bachelor’s degree,Product Manager,Computers/Technology,"10,000 or more employees",Asia,other,103.819836,1.352083
10823,Man,25-29,Singapore,Bachelor’s degree,Data Analyst,Government/Public Service,250-999 employees,Asia,data,103.819836,1.352083
10824,Man,35-39,Singapore,Bachelor’s degree,Business Analyst,Government/Public Service,"1000-9,999 employees",Asia,data,103.819836,1.352083
10825,Man,40-44,Singapore,Professional doctorate,Data Analyst,Online Business/Internet-based Sales,50-249 employees,Asia,data,103.819836,1.352083
10826,Man,25-29,Singapore,Bachelor’s degree,Data Engineer,Computers/Technology,"1000-9,999 employees",Asia,data,103.819836,1.352083
10827,Man,25-29,Singapore,Master’s degree,Data Scientist,Military/Security/Defense,0-49 employees,Asia,data,103.819836,1.352083
10828,Man,45-49,Singapore,Doctoral degree,Statistician,Academics/Education,"1000-9,999 employees",Asia,other,103.819836,1.352083
10829,Woman,40-44,Singapore,Doctoral degree,Research Scientist,Computers/Technology,0-49 employees,Asia,data,103.819836,1.352083
10830,Man,25-29,Singapore,Bachelor’s degree,Software Engineer,Computers/Technology,"10,000 or more employees",Asia,developer,103.819836,1.352083
10831,Man,50-54,Singapore,Bachelor’s degree,Business Analyst,Computers/Technology,"10,000 or more employees",Asia,data,103.819836,1.352083
10832,Man,35-39,Singapore,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,"10,000 or more employees",Asia,data,103.819836,1.352083
10833,Man,55-59,Singapore,Bachelor’s degree,Program/Project Manager,Other,0-49 employees,Asia,other,103.819836,1.352083
10834,Man,45-49,Singapore,Bachelor’s degree,Data Analyst,Other,"1000-9,999 employees",Asia,data,103.819836,1.352083
10835,Man,30-34,Singapore,Bachelor’s degree,Software Engineer,Computers/Technology,"10,000 or more employees",Asia,developer,103.819836,1.352083
10836,Man,50-54,Singapore,Doctoral degree,Research Scientist,Academics/Education,50-249 employees,Asia,data,103.819836,1.352083
10837,Woman,40-44,Singapore,Doctoral degree,Data Scientist,Accounting/Finance,"10,000 or more employees",Asia,data,103.819836,1.352083
10838,Man,35-39,Singapore,Doctoral degree,Data Scientist,Marketing/CRM,50-249 employees,Asia,data,103.819836,1.352083
10839,Man,35-39,Singapore,Bachelor’s degree,Data Analyst,Accounting/Finance,"1000-9,999 employees",Asia,data,103.819836,1.352083
